archive,archive_type,annotation_source,task_path,raw_task_name,media_name,canonical_task_id,participant_id,participant_number,camera_view,subset,task_status,job_statuses,start_frame,stop_frame,frame_count,width,height,media_size_bytes,declared_label_count,tag_count,standalone_shape_count,track_count,track_keyframe_count,rotated_keyframe_count,outside_keyframe_count,tag_labels,track_labels,shape_types,event_frames,schema_fingerprint
defibliration2.zip,project_backup,defibliration2,task_12,P26_T,P26_T.MOV,P26_T,P26,26,T,,annotation,annotation,0,554,555,1080,1920,20094342,14,6,0,6,90,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=133;both_paddle_buttons_pressed=379;first_paddle_taken=299;paddles_firmly_on_chest=352;paddles_removed_after_shock=435;second_paddle_taken=337,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_11,P27_LL,P27_LL.MP4,P27_LL,P27,27,LL,,annotation,annotation,0,488,489,,,29421073,14,5,0,7,121,0,6,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=128;first_paddle_taken=256;paddles_firmly_on_chest=318;paddles_removed_after_shock=366;second_paddle_taken=311,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_10,P27_LS,P27_LS.MOV,P27_LS,P27,27,LS,,annotation,annotation,0,527,528,1920,1080,34304354,14,7,0,8,105,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=174;both_paddle_buttons_pressed=423;first_paddle_taken=329;paddles_firmly_on_chest=401;paddles_removed_after_shock=450;second_paddle_taken=392;shock_delivered_on_screen=424,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_9,P27_T,P27_T.MOV,P27_T,P27,27,T,,annotation,annotation,0,491,492,1080,1920,17888260,14,6,0,7,98,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,"Gel applied=148;both_paddle_buttons_pressed=368,374;first_paddle_taken=287;paddles_removed_after_shock=415;second_paddle_taken=351",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_8,P28_LL,P28_LL.MP4,P28_LL,P28,28,LL,,annotation,annotation,0,535,536,,,32318895,14,6,0,6,135,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=220;both_paddle_buttons_pressed=451;first_paddle_taken=351;paddles_firmly_on_chest=444;paddles_removed_after_shock=494;second_paddle_taken=416,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_7,P28_LS,P28_LS.MOV,P28_LS,P28,28,LS,,annotation,annotation,0,668,669,1920,1080,43235976,14,7,0,11,196,0,7,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=264;both_paddle_buttons_pressed=551;first_paddle_taken=442;paddles_firmly_on_chest=532;paddles_removed_after_shock=603;second_paddle_taken=519;shock_delivered_on_screen=559,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_6,P28_T,P28_T.MOV,P28_T,P28,28,T,,annotation,annotation,0,645,646,1080,1920,23570547,14,6,0,5,116,0,2,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=222;both_paddle_buttons_pressed=518;first_paddle_taken=412;paddles_firmly_on_chest=502;paddles_removed_after_shock=574;second_paddle_taken=491,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_5,P29_LL,P29_LL.MP4,P29_LL,P29,29,LL,,annotation,annotation,0,463,464,,,28027418,14,5,0,6,162,0,5,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=222;first_paddle_taken=306;paddles_firmly_on_chest=355;paddles_removed_after_shock=409;second_paddle_taken=332,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_4,P29_LS,P29_LS.MOV,P29_LS,P29,29,LS,,annotation,annotation,0,588,589,1920,1080,38638785,14,7,1,8,200,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=241;both_paddle_buttons_pressed=462;first_paddle_taken=382;paddles_firmly_on_chest=440;paddles_removed_after_shock=504;second_paddle_taken=424;shock_delivered_on_screen=462,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_3,P29_T,P29_T.MOV,P29_T,P29,29,T,,annotation,annotation,0,510,511,1080,1920,18671651,14,6,0,8,126,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=216;both_paddle_buttons_pressed=414;first_paddle_taken=339;paddles_firmly_on_chest=396;paddles_removed_after_shock=459;second_paddle_taken=389,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_2,P30_LL.,P30_LL.MP4,P30_LL,P30,30,LL,,annotation,annotation,0,403,404,,,24447929,14,5,0,6,95,0,5,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=140;first_paddle_taken=205;paddles_firmly_on_chest=314;paddles_removed_after_shock=322;second_paddle_taken=268,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_1,P30_LS,P30_LS.MOV,P30_LS,P30,30,LS,,annotation,annotation,0,531,532,1920,1080,34641257,14,5,0,9,119,0,6,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=184;both_paddle_buttons_pressed=404;paddles_firmly_on_chest=377;paddles_removed_after_shock=424;second_paddle_taken=360,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
defibliration2.zip,project_backup,defibliration2,task_0,P30_T,P30_T.MOV,P30_T,P30,30,T,,annotation,annotation,0,495,496,1080,1920,17960294,14,6,0,6,79,11,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;sternal_placement_zone,polygon;rectangle,Gel applied=146;both_paddle_buttons_pressed=358;first_paddle_taken=252;paddles_firmly_on_chest=340;paddles_removed_after_shock=400;second_paddle_taken=327,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P31_LL.zip,task_backup,kartheepan,.,P31_LL,P31_LL.MP4,P31_LL,P31,31,LL,,annotation,annotation,0,481,482,,,29120319,14,2,0,3,112,69,2,first_paddle_taken;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical,rectangle,first_paddle_taken=304;paddles_removed_after_shock=400,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P31_LS.zip,task_backup,kartheepan,.,P31_LS,P31_LS.mp4,P31_LS,P31,31,LS,Train,annotation,annotation,0,621,622,,,31385560,14,6,0,7,133,47,3,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,rectangle,Gel applied=194;first_paddle_taken=348;paddles_firmly_on_chest=431;paddles_removed_after_shock=459;second_paddle_taken=401;shock_delivered_on_screen=435,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P31_T.zip,task_backup,kartheepan,.,P31_T,P31_T.MOV,P31_T,P31,31,T,Train,annotation,annotation,0,1072,1073,1920,1080,70040405,14,5,0,7,135,3,8,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,rectangle,both_paddle_buttons_pressed=571;first_paddle_taken=404;paddles_firmly_on_chest=533;paddles_removed_after_shock=590;second_paddle_taken=487,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P32_LL.zip,task_backup,kartheepan,.,P32_LL,P32_LL.MP4,P32_LL,P32,32,LL,Train,annotation,annotation,0,413,414,,,24967240,14,3,0,3,107,69,2,Gel applied;first_paddle_taken;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical,rectangle,Gel applied=177;first_paddle_taken=274;paddles_removed_after_shock=354,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P32_LS.zip,task_backup,kartheepan,.,P32_LS,P32_LS.mp4,P32_LS,P32,32,LS,Train,annotation,annotation,0,575,576,,,29356398,14,8,0,7,104,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,rectangle,"Gel applied=179,210;both_paddle_buttons_pressed=414;first_paddle_taken=330;paddles_firmly_on_chest=405;paddles_removed_after_shock=423;second_paddle_taken=384;shock_delivered_on_screen=415",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P32_T.zip,task_backup,kartheepan,.,P32_T,P32_T.MOV,P32_T,P32,32,T,,annotation,annotation,0,530,531,1080,1920,34102521,14,6,0,6,78,41,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,rectangle,Gel applied=195;both_paddle_buttons_pressed=427;first_paddle_taken=349;paddles_firmly_on_chest=425;paddles_removed_after_shock=440;second_paddle_taken=399,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P33_LL.zip,task_backup,kartheepan,.,P33_LL,P33_LL.MP4,P33_LL,P33,33,LL,,annotation,annotation,0,790,791,,,47423822,14,5,0,4,141,44,3,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,rectangle,Gel applied=378;first_paddle_taken=564;paddles_firmly_on_chest=680;paddles_removed_after_shock=726;second_paddle_taken=592,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P33_LS.zip,task_backup,kartheepan,.,P33_LS,P33_LS.mp4,P33_LS,P33,33,LS,Train,annotation,annotation,0,964,965,,,49176484,14,5,0,6,138,46,3,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,rectangle,Gel applied=466;first_paddle_taken=713;paddles_firmly_on_chest=791;paddles_removed_after_shock=882;second_paddle_taken=727,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
kartheepan/P33_T.zip,task_backup,kartheepan,.,P33_T,P33_T.MOV,P33_T,P33,33,T,,annotation,annotation,0,937,938,1920,1080,60394885,14,6,0,6,129,85,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,rectangle,Gel applied=427;both_paddle_buttons_pressed=804;first_paddle_taken=707;paddles_firmly_on_chest=788;paddles_removed_after_shock=876;second_paddle_taken=721,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_0,P37_LL,P37_LL.MP4,P37_LL,P37,37,LL,,annotation,annotation,0,563,564,,,33786044,14,6,0,4,133,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=151;both_paddle_buttons_pressed=419;first_paddle_taken=236;paddles_firmly_on_chest=401;paddles_removed_after_shock=485;second_paddle_taken=371,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_1,P37_LS,P37_LS.mp4,P37_LS,P37,37,LS,,annotation,annotation,0,673,674,,,34365524,14,6,0,9,122,0,10,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=504;first_paddle_taken=314;paddles_firmly_on_chest=480;paddles_removed_after_shock=585;second_paddle_taken=443;shock_delivered_on_screen=507,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_2,P37_T,P37_T.MOV,P37_T,P37,37,T,,annotation,annotation,0,718,719,1920,1080,46696658,14,5,0,6,130,0,6,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=533;first_paddle_taken=342;paddles_firmly_on_chest=491;paddles_removed_after_shock=602;second_paddle_taken=466,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_3,P38_LL,P38_LL.MP4,P38_LL,P38,38,LL,,annotation,annotation,0,593,594,,,35661007,14,4,0,4,129,0,5,Gel applied;first_paddle_taken;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=245;first_paddle_taken=354;paddles_removed_after_shock=534;second_paddle_taken=458,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_4,P38_LS,P38_LS.mp4,P38_LS,P38,38,LS,,annotation,annotation,0,746,747,,,37965450,14,7,0,8,139,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=273;both_paddle_buttons_pressed=572;first_paddle_taken=398;paddles_firmly_on_chest=554;paddles_removed_after_shock=620;second_paddle_taken=530;shock_delivered_on_screen=574,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_5,P38_T,P38_T.MOV,P38_T,P38,38,T,,annotation,annotation,0,732,733,1920,1080,47023044,14,6,0,6,124,0,6,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=300;both_paddle_buttons_pressed=604;first_paddle_taken=436;paddles_firmly_on_chest=581;paddles_removed_after_shock=645;second_paddle_taken=556,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_6,P39_LL,P39_LL.MP4,P39_LL,P39,39,LL,,annotation,annotation,0,613,614,,,36946421,14,3,0,6,130,0,14,Gel applied;first_paddle_taken;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=217;first_paddle_taken=352;paddles_removed_after_shock=534,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_7,P39_LS,P39_LS.mp4,P39_LS,P39,39,LS,,annotation,annotation,0,746,747,,,37939491,14,7,0,8,127,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=249;both_paddle_buttons_pressed=578;first_paddle_taken=447;paddles_firmly_on_chest=576;paddles_removed_after_shock=631;second_paddle_taken=522;shock_delivered_on_screen=587,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Kishonithan 37 to 41.zip,project_backup,Kishonithan 37 to 41,task_8,P39_T,P39_T.MOV,P39_T,P39,39,T,,annotation,annotation,0,752,753,1920,1080,48315264,14,6,0,6,118,0,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=261;both_paddle_buttons_pressed=600;first_paddle_taken=460;paddles_firmly_on_chest=569;paddles_removed_after_shock=641;second_paddle_taken=532,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
